split,method,attack,seeds,accepted_mean,accepted_lower95,accepted_upper95,operational_harm_mean,operational_harm_lower95,operational_harm_upper95,declared_harm_mean,declared_harm_lower95,declared_harm_upper95,harmful_escape_mean,harmful_escape_lower95,harmful_escape_upper95,population_harm_mean,population_harm_lower95,population_harm_upper95,population_escape_mean,population_escape_lower95,population_escape_upper95,score_gate_accepted_mean,score_gate_accepted_lower95,score_gate_accepted_upper95,score_gate_escape_mean,score_gate_escape_lower95,score_gate_escape_upper95,score_gate_population_escape_mean,score_gate_population_escape_lower95,score_gate_population_escape_upper95,declared_harmful_escape_mean,declared_harmful_escape_lower95,declared_harmful_escape_upper95,false_rejection_mean,false_rejection_lower95,false_rejection_upper95,candidate_balanced_accuracy_mean,candidate_balanced_accuracy_lower95,candidate_balanced_accuracy_upper95,installed_balanced_accuracy_mean,installed_balanced_accuracy_lower95,installed_balanced_accuracy_upper95,paired_accuracy_gain_mean,paired_accuracy_gain_lower95,paired_accuracy_gain_upper95,paired_audit_risk_reduction_mean,paired_audit_risk_reduction_lower95,paired_audit_risk_reduction_upper95,append_succeeded_mean,append_succeeded_lower95,append_succeeded_upper95,serving_bytes_verified_mean,serving_bytes_verified_lower95,serving_bytes_verified_upper95,risk_consumed_mean,risk_consumed_lower95,risk_consumed_upper95,probe_consumed_mean,probe_consumed_lower95,probe_consumed_upper95,competing_fixation_blocked_mean,competing_fixation_blocked_lower95,competing_fixation_blocked_upper95,eligible_subset_blocked_mean,eligible_subset_blocked_lower95,eligible_subset_blocked_upper95,witness_quorum_met_mean,witness_quorum_met_lower95,witness_quorum_met_upper95,event_chain_valid_mean,event_chain_valid_lower95,event_chain_valid_upper95,certificate_issue_ms_mean,certificate_issue_ms_lower95,certificate_issue_ms_upper95,protocol_e2e_ms_mean,protocol_e2e_ms_lower95,protocol_e2e_ms_upper95,certificate_issue_ms_p50,certificate_issue_ms_p95,protocol_e2e_ms_p50,protocol_e2e_ms_p95,beneficial_cases,conditional_false_rejection_rate
blocked,FedAvg,none,20,0.4,0.21880396741419272,0.613422057684794,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.4,0.21880396741419272,0.613422057684794,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5162863247863247,0.5059320881157378,0.5266405614569117,0.5130555555555556,0.5030478828428517,0.5230632282682595,-0.0032307692307692315,-0.00789097095948299,0.0014294324979445272,0.00938566189778,0.00391477813471664,0.01485654566084336,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2337.81346725,2284.4606253522948,2391.1663091477053,5593.079677899999,5487.663521039371,5698.495834760628,2336.751128,2464.35215855,5547.7707485,5914.8864078999995,8,0.0
blocked,FedVal,none,20,0.2,0.0806563532712,0.41602172202575993,0.3,0.14547527396899385,0.5189767762289793,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.2,0.0806563532712,0.41602172202575993,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.531457264957265,0.5214950309867704,0.5414194989277595,0.522474358974359,0.503144390729024,0.5418043272196941,-0.008982905982905987,-0.02868878474652098,0.010722972780709003,0.038886267448342504,0.027368911419985202,0.050403623476699806,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2244.2053524000003,2200.783887819641,2287.6268169803593,4563.6686295,4488.129984990173,4639.2072740098265,2244.7553749999997,2377.88138595,4579.471575,4798.56644675,4,0.0
blocked,FoundationFL,none,20,0.75,0.5312949900419365,0.888139947210597,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.75,0.5312949900419365,0.888139947210597,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5143034188034188,0.49387336934491594,0.5347334682619216,0.5142478632478632,0.4938216402234772,0.5346740862722492,-5.555555555555036e-05,-0.0007627466258602777,0.000651635514749177,0.0036743160789550005,0.0002207722672455531,0.007127859890664448,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2292.38354065,2249.5384459378597,2335.2286353621407,4631.14953545,4557.985398953345,4704.313671946656,2296.1884855,2409.4007346999997,4634.1279285,4918.9145779499995,15,0.0
blocked,Krum,none,20,0.4,0.21880396741419272,0.613422057684794,0.15,0.05236779195949584,0.36042329588695743,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.6,0.3865779423152061,0.7811960325858074,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5204188034188034,0.5065586105425381,0.5342789962950687,0.517940170940171,0.4989727044776083,0.5369076374027337,-0.002478632478632478,-0.02186086990009791,0.016903604942832953,0.016654904334162498,0.003846438850505377,0.02946336981781962,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2265.5703304999997,2212.5261596365035,2318.614501363496,4575.6612775,4493.308700528214,4658.0138544717865,2289.5947105,2394.609332,4543.226940500001,4833.647356150001,8,0.0
blocked,FLTrust,score_aware,20,0.0,0.0,0.16113012549493322,1.0,0.8388698745050667,1.0,0.35,0.18118954786794464,0.5671494897805354,0.0,0.0,0.16113012549493322,0.1,0.027865893984153206,0.30103820641179335,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5011153846153847,0.5003541460878104,0.5018766231429591,0.5257478632478633,0.5042953566997065,0.54720036979602,0.024632478632478656,0.0029702636480206587,0.04629469361693665,0.32815798439539245,0.3103086396704339,0.34600732912035104,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2333.0089567000005,2296.8565273116315,2369.1613860883695,4656.3494424,4573.801858217025,4738.897026582975,2319.121029,2437.36922425,4603.225865,4905.0203227,0,
blocked,FedAvg,score_aware,20,1.0,0.8388698745050667,1.0,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.8,0.5839782779742401,0.9193436467288,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5009957264957265,0.48564321499645585,0.5163482379949973,0.5009957264957265,0.48564321499645585,0.5163482379949973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2321.13033945,2264.1027935507914,2378.1578853492088,4647.3310919000005,4587.396712991132,4707.265470808869,2356.7725315,2448.65138375,4655.902490500001,4843.58171095,20,0.0
blocked,FoundationFL,score_aware,20,1.0,0.8388698745050667,1.0,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.95,0.7638641064874331,0.9911187805671268,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5012350427350427,0.4894195880571576,0.5130504974129279,0.5012350427350427,0.4894195880571576,0.5130504974129279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2285.2289054999997,2231.3338300459436,2339.1239809540557,4606.6796051,4547.8592113828745,4665.499998817126,2302.0153490000002,2442.52807175,4622.3202715,4765.8191664999995,20,0.0
blocked,CoordinateMedian,sign_flip,20,0.55,0.3420820083075997,0.7418049791429071,0.2,0.0806563532712,0.41602172202575993,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.55,0.3420820083075997,0.7418049791429071,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.517076923076923,0.505756268861964,0.528397577291882,0.5095384615384616,0.5007924225735395,0.5182845005033837,-0.007538461538461541,-0.015746618992637823,0.0006696959157147433,0.01876058224051,0.0023645933985809928,0.035156571082439005,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2330.33884995,2295.947768656375,2364.7299312436253,4685.721013349999,4611.278161750948,4760.163864949051,2350.520622,2431.622367,4645.571459,4931.2471096,11,0.0
blocked,FLShield,sign_flip,20,0.6,0.3865779423152061,0.7811960325858074,0.05,0.008881219432873136,0.23613589351256675,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.6,0.3865779423152061,0.7811960325858074,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5144786324786325,0.5008232371821079,0.5281340277751571,0.5127051282051281,0.4986409170953825,0.5267693393148738,-0.0017735042735042782,-0.004889707754926472,0.0013426992079179152,0.0072504330960550005,0.0008051328322923098,0.013695733359817691,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2288.45928685,2247.052127738562,2329.866445961438,4614.393875750001,4545.267353269129,4683.520398230873,2300.246233,2375.3203429,4557.0090405,4873.551680500001,12,0.0
blocked,FLTrust,sign_flip,20,0.0,0.0,0.16113012549493322,1.0,0.8388698745050667,1.0,0.75,0.5312949900419365,0.888139947210597,0.0,0.0,0.16113012549493322,0.5,0.2992949144298199,0.7007050855701801,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5005000000000001,0.5001640009356613,0.5008359990643388,0.5257478632478633,0.5042953566997065,0.54720036979602,0.02524786324786326,0.0036610691034721955,0.04683465739225433,0.37434333955184745,0.36013255575625236,0.38855412334744255,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2329.5461831500006,2272.7760003455223,2386.316365954479,4667.0973069,4574.767102769808,4759.427511030192,2316.2978525,2517.0348503,4619.6297865,5077.867055899999,0,
blocked,FedAvg,sign_flip,20,0.5,0.2992949144298199,0.7007050855701801,0.3,0.14547527396899385,0.5189767762289793,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5,0.2992949144298199,0.7007050855701801,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5196923076923078,0.49892011526568936,0.5404645001189262,0.5149358974358975,0.49390664052890276,0.5359651543428923,-0.004756410256410271,-0.011810420997166737,0.0022976004843461954,0.0445518077004175,0.013616844551575667,0.07548677084925934,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2303.6793435000004,2262.060719644615,2345.297967355386,4661.550486099999,4579.394215784577,4743.706756415421,2327.088525,2406.97285245,4612.481712,4975.209245450001,10,0.0
blocked,FedVal,sign_flip,20,0.25,0.11186005278940309,0.4687050099580636,0.4,0.21880396741419272,0.613422057684794,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.25,0.11186005278940309,0.4687050099580636,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.0,0.0,0.16113012549493322,0.5447991452991454,0.5272093330768164,0.5623889575214744,0.5202692307692309,0.5012773494286981,0.5392611121097638,-0.024529914529914515,-0.04802403119808954,-0.0010357978617394903,0.044674058463112495,0.02597800991269722,0.06337010701352777,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,1.0,0.8388698745050667,1.0,2241.98928465,2188.502857042794,2295.4757122572064,4566.868736300001,4500.367646027516,4633.369826572486,2238.0247425,2395.8885967,4557.8478325,4792.89603055,5,0.0
